SessionStart,CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,State,City,Category,Product,Cost,Price,Quantity,CampaignSchema ,CartAdditionTime,OrderConfirmation,OrderConfirmationTime,PaymentMethod,SessionEnd,OrderReturn,ReturnReason,SessionDuration,SessionYear,SessionMonth,SessionDay
2022-08-25 15:48:00,1647,Jessica Johnson MD,1,25,673,4938.0,3,8,Pune,4,board game,20,35,6,Billboard-QR code,2022-08-25 15:58:00,False,,4,2022-08-25 16:28:00,Unknown,Unknown,40.0,2022,8,25
2022-08-26 16:22:00,2124,Michael Summers,1,18,740,6682.0,6,2,Girona,4,plush toy,12,20,6,Billboard-QR code,2022-08-26 16:49:00,True,2022-08-26 16:59:00,1,2022-08-26 16:52:00,True,Poor Quality,30.0,2022,8,26
2022-08-28 09:38:00,1884,Reginald Martinez,1,54,638,5018.0,1,11,Montreal,3,mixer grinder,60,90,6,Facebook-ads,2022-08-28 09:57:00,True,2022-08-28 10:03:00,0,2022-08-28 10:01:00,False,Unknown,23.0,2022,8,28
2022-08-28 15:28:00,1993,Crystal Mitchell,1,38,677,7322.0,4,7,Brescia,3,toaster,40,60,1,Twitter-ads,2022-08-28 15:43:00,True,2022-08-28 15:50:00,1,2022-08-28 15:47:00,False,Unknown,19.0,2022,8,28
2022-08-28 22:58:00,2022,Lori Hall,0,43,759,5851.0,4,7,Bergamo,1,hair dryer,25,40,2,Instagram-ads,2022-08-28 23:12:00,False,,4,2022-08-28 23:08:00,Unknown,Unknown,10.0,2022,8,28
2022-08-29 16:46:00,1334,Jessica Lucas,0,21,662,4426.0,7,3,London,2,jeans,40,70,2,Twitter-ads,2022-08-29 17:06:00,False,,4,2022-08-29 17:19:00,Unknown,Unknown,33.0,2022,8,29
2022-08-30 06:39:00,2024,Amanda Hanna,1,64,675,3913.0,7,3,London,2,t-shirt,15,25,6,E-mails,2022-08-30 06:44:00,True,2022-08-30 06:58:00,1,2022-08-30 06:47:00,False,Unknown,8.0,2022,8,30
2022-09-02 00:04:00,1662,Barbara Trujillo,1,71,673,4336.0,7,3,Birmingham,3,mixer grinder,60,90,3,Billboard-QR code,2022-09-02 00:24:00,True,2022-09-02 00:37:00,1,2022-09-02 00:27:00,True,Poor Value,23.0,2022,9,2
2022-09-03 15:28:00,1240,Casey Schroeder,0,61,735,6624.0,8,1,San Diego,3,electric stove,250,400,2,Instagram-ads,2022-09-03 15:57:00,True,2022-09-03 16:08:00,0,2022-09-03 15:59:00,False,Unknown,31.0,2022,9,3
2022-09-04 03:54:00,1149,Ryan Ballard,1,26,769,6943.0,4,7,Brescia,1,television,1000,1500,6,Twitter-ads,2022-09-04 04:12:00,True,2022-09-04 04:25:00,1,2022-09-04 04:14:00,False,Unknown,20.0,2022,9,4
2022-09-06 01:32:00,1840,Jeff Parker,1,34,690,3982.0,2,4,Guangzhou,3,microwave oven,300,500,3,Billboard-QR code,2022-09-06 01:50:00,False,,4,2022-09-06 01:44:00,Unknown,Unknown,12.0,2022,9,6
2022-09-07 00:56:00,2187,Michele Hobbs,0,49,767,5297.0,2,4,Dongguan,3,electric stove,250,400,2,Billboard-QR code,2022-09-07 01:25:00,True,2022-09-07 01:37:00,2,2022-09-07 01:27:00,True,Poor Value,31.0,2022,9,7
2022-09-08 00:21:00,2179,Gregory Day,1,22,673,5712.0,5,5,Kawasaki,1,television,1000,1500,4,Instagram-ads,2022-09-08 00:26:00,True,2022-09-08 00:32:00,0,2022-09-08 00:30:00,False,Unknown,9.0,2022,9,8
2022-09-09 20:14:00,1598,Karen Cruz,1,36,644,5613.0,7,3,London,3,microwave oven,300,500,3,Twitter-ads,2022-09-09 20:29:00,True,2022-09-09 20:34:00,3,2022-09-09 20:32:00,False,Unknown,18.0,2022,9,9
2022-09-13 12:19:00,2027,Melissa Ryan,0,37,611,4608.0,5,15,Kawasaki,3,microwave oven,300,500,3,Instagram-ads,2022-09-13 12:26:00,True,2022-09-13 12:32:00,1,2022-09-13 12:31:00,False,Unknown,12.0,2022,9,13
2022-09-13 22:08:00,1942,Tyler Hawkins,0,67,725,7451.0,2,13,Qingdao,4,action figure,8,15,3,Instagram-ads,2022-09-13 22:36:00,True,2022-09-13 22:47:00,1,2022-09-13 22:40:00,True,Arrived Late,32.0,2022,9,13
2022-09-14 00:00:00,1122,Colin Wilkins,1,40,640,3458.0,8,1,Los Angeles,0,novel,10,18,4,E-mails,2022-09-14 00:07:00,True,2022-09-14 00:20:00,1,2022-09-14 00:12:00,True,Arrived Late,12.0,2022,9,14
2022-09-14 15:06:00,2196,Regina Kidd,0,21,655,5220.0,2,4,Guangzhou,3,microwave oven,300,500,3,Billboard-QR code,2022-09-14 15:19:00,True,2022-09-14 15:34:00,3,2022-09-14 15:21:00,False,Unknown,15.0,2022,9,14
2022-09-15 12:51:00,1701,Angela Mercado,0,34,734,5695.0,0,17,Melbourne,0,magazine,5,8,4,Instagram-ads,2022-09-15 13:20:00,True,2022-09-15 13:33:00,0,2022-09-15 13:25:00,False,Unknown,34.0,2022,9,15
2022-09-15 15:06:00,1993,Crystal Mitchell,1,38,677,7322.0,4,7,Brescia,3,toaster,40,60,2,Twitter-ads,2022-09-15 15:26:00,True,2022-09-15 15:38:00,0,2022-09-15 15:30:00,False,Unknown,24.0,2022,9,15
2022-09-16 13:15:00,1035,Jason Powell,0,40,727,6789.0,6,2,Barcelona,0,autobiography,20,35,1,Twitter-ads,2022-09-16 13:37:00,True,2022-09-16 13:47:00,0,2022-09-16 13:42:00,False,Unknown,27.0,2022,9,16
2022-09-17 10:29:00,1795,Amanda Walters,1,56,611,7752.05,8,1,Los Angeles,0,novel,10,18,2,Facebook-ads,2022-09-17 10:54:00,True,2022-09-17 11:00:00,1,2022-09-17 10:57:00,False,Unknown,28.0,2022,9,17
2022-09-19 20:34:00,1071,Julie Morgan,0,66,715,7348.0,5,15,Tokyo,2,shoes,60,100,1,Twitter-ads,2022-09-19 20:58:00,True,2022-09-19 21:04:00,1,2022-09-19 21:01:00,False,Unknown,27.0,2022,9,19
2022-09-19 22:12:00,1734,Peter Brown,0,21,611,7752.05,4,6,Rome,3,microwave oven,300,500,1,Instagram-ads,2022-09-19 22:42:00,True,2022-09-19 22:49:00,3,2022-09-19 22:47:00,False,Unknown,35.0,2022,9,19
2022-09-20 10:12:00,1277,Jessica Ingram,1,68,689,3551.0,1,10,Mississauga,2,shoes,60,100,4,Instagram-ads,2022-09-20 10:35:00,False,,4,2022-09-20 10:41:00,Unknown,Unknown,29.0,2022,9,20
2022-09-22 14:45:00,1458,Julie Jackson,1,42,746,5488.0,1,11,Montreal,0,autobiography,20,35,6,Billboard-QR code,2022-09-22 15:05:00,True,2022-09-22 15:19:00,2,2022-09-22 15:09:00,False,Unknown,24.0,2022,9,22
2022-09-23 03:21:00,1565,Michael Palmer,1,19,708,7634.0,6,0,Granada,0,autobiography,20,35,3,Billboard-QR code,2022-09-23 03:33:00,True,2022-09-23 03:40:00,3,2022-09-23 03:36:00,False,Unknown,15.0,2022,9,23
2022-09-23 19:31:00,1939,Chad Flores,1,42,652,5189.0,8,1,San Jose,2,t-shirt,15,25,1,Billboard-QR code,2022-09-23 19:45:00,False,,4,2022-09-23 19:55:00,Unknown,Unknown,24.0,2022,9,23
2022-09-24 04:50:00,1496,William Sweeney,1,54,700,6528.0,7,12,Glasgow,1,hair dryer,25,40,3,Instagram-ads,2022-09-24 05:00:00,True,2022-09-24 05:12:00,1,2022-09-24 05:04:00,False,Unknown,14.0,2022,9,24
2022-09-24 20:47:00,1059,Madison Wong,1,33,760,6188.0,2,13,Jinan,0,magazine,5,8,6,Google-ads,2022-09-24 20:56:00,True,2022-09-24 21:09:00,2,2022-09-24 20:59:00,False,Unknown,12.0,2022,9,24
2022-09-25 01:09:00,1364,Melanie Acosta,1,37,633,6144.0,4,7,Bergamo,3,mixer grinder,60,90,3,E-mails,2022-09-25 01:30:00,True,2022-09-25 01:36:00,2,2022-09-25 01:34:00,False,Unknown,25.0,2022,9,25
2022-09-25 11:34:00,2072,Trevor Wells,0,63,629,3856.0,3,8,Mumbai,4,puzzle,15,25,4,Billboard-QR code,2022-09-25 11:44:00,True,2022-09-25 11:58:00,2,2022-09-25 11:46:00,False,Unknown,12.0,2022,9,25
2022-09-26 03:51:00,1601,Lisa Rodriguez,0,19,758,5334.0,6,2,Barcelona,1,hair dryer,25,40,2,Facebook-ads,2022-09-26 04:10:00,True,2022-09-26 04:22:00,2,2022-09-26 04:14:00,False,Unknown,23.0,2022,9,26
2022-09-26 22:24:00,2087,Amber Howard,1,33,615,3968.0,6,2,Tarragona,3,toaster,40,60,2,E-mails,2022-09-26 22:31:00,False,,4,2022-09-26 22:51:00,Unknown,Unknown,27.0,2022,9,26
2022-09-27 04:03:00,1184,Tony Patel MD,0,57,722,5117.0,8,14,San Antonio,0,autobiography,20,35,4,Instagram-ads,2022-09-27 04:11:00,True,2022-09-27 04:21:00,2,2022-09-27 04:16:00,False,Unknown,13.0,2022,9,27
2022-09-27 12:06:00,2125,Mr. Daniel Martinez,1,33,746,4010.0,2,13,Qingdao,4,action figure,8,15,2,E-mails,2022-09-27 12:25:00,True,2022-09-27 12:30:00,3,2022-09-27 12:28:00,False,Unknown,22.0,2022,9,27
2022-09-27 16:58:00,1122,Colin Wilkins,1,40,640,3458.0,8,1,Los Angeles,1,hair dryer,25,40,5,Google-ads,2022-09-27 17:12:00,True,2022-09-27 17:26:00,2,2022-09-27 17:14:00,False,Unknown,16.0,2022,9,27
2022-09-27 17:11:00,1683,Ronald Wade,1,25,694,5757.0,6,0,Seville,2,t-shirt,15,25,6,E-mails,2022-09-27 17:31:00,True,2022-09-27 17:43:00,2,2022-09-27 17:35:00,False,Unknown,24.0,2022,9,27
2022-09-28 00:06:00,1176,April Snyder,0,68,695,6689.0,8,1,San Diego,1,laptop,800,1200,6,Twitter-ads,2022-09-28 00:26:00,True,2022-09-28 00:38:00,2,2022-09-28 00:28:00,False,Unknown,22.0,2022,9,28
2022-09-28 09:05:00,1334,Jessica Lucas,0,21,662,4426.0,7,3,London,0,magazine,5,8,1,E-mails,2022-09-28 09:12:00,False,,4,2022-09-28 09:08:00,Unknown,Unknown,3.0,2022,9,28
2022-09-28 11:04:00,1434,Douglas Garcia,0,61,687,7734.0,7,3,London,3,microwave oven,300,500,6,Billboard-QR code,2022-09-28 11:21:00,False,,4,2022-09-28 11:25:00,Unknown,Unknown,21.0,2022,9,28
2022-09-28 19:08:00,1238,Hannah Cervantes,0,52,757,3286.8,2,4,Shenzhen,2,jeans,40,70,3,Google-ads,2022-09-28 19:33:00,True,2022-09-28 19:42:00,1,2022-09-28 19:36:00,False,Unknown,28.0,2022,9,28
2022-09-29 18:57:00,2096,Desiree Jenkins,0,51,704,4071.0,1,11,Montreal,2,jeans,40,70,4,Twitter-ads,2022-09-29 19:03:00,True,2022-09-29 19:18:00,0,2022-09-29 19:07:00,False,Unknown,10.0,2022,9,29
2022-09-29 20:18:00,2147,Jason Gallagher,0,41,706,7386.0,8,1,San Diego,4,board game,20,35,1,Billboard-QR code,2022-09-29 20:47:00,True,2022-09-29 21:01:00,2,2022-09-29 20:51:00,False,Unknown,33.0,2022,9,29
2022-09-30 12:26:00,1189,Michele Washington,0,26,712,6298.0,2,13,Qingdao,2,jeans,40,70,3,Instagram-ads,2022-09-30 12:32:00,True,2022-09-30 12:43:00,3,2022-09-30 12:34:00,False,Unknown,8.0,2022,9,30
2022-09-30 17:19:00,1131,Cassandra Mccormick,0,18,727,5345.0,1,10,Ottawa,0,novel,10,18,4,Instagram-ads,2022-09-30 17:26:00,False,,4,2022-09-30 17:42:00,Unknown,Unknown,23.0,2022,9,30
2022-10-01 04:34:00,1674,Nathan Gibson,0,41,715,4442.0,4,7,Milan,1,hair dryer,25,40,1,E-mails,2022-10-01 04:55:00,True,2022-10-01 05:03:00,3,2022-10-01 04:57:00,True,Arrived Damaged,23.0,2022,10,1
2022-10-01 19:44:00,1610,Jose Murphy,0,35,667,3286.8,4,7,Bergamo,4,board game,20,35,2,Google-ads,2022-10-01 19:49:00,True,2022-10-01 19:59:00,1,2022-10-01 19:51:00,True,Arrived Damaged,7.0,2022,10,1
2022-10-02 11:58:00,2048,Eric Cunningham,0,49,682,6473.0,4,6,Frosinone,2,jeans,40,70,4,Instagram-ads,2022-10-02 12:27:00,True,2022-10-02 12:35:00,1,2022-10-02 12:29:00,False,Unknown,31.0,2022,10,2
2022-10-04 15:06:00,2173,Curtis Morgan,0,37,708,7386.0,4,7,Brescia,2,dress,50,80,5,Billboard-QR code,2022-10-04 15:24:00,True,2022-10-04 15:30:00,0,2022-10-04 15:29:00,False,Unknown,23.0,2022,10,4
2022-10-04 23:42:00,1917,Tanya Porter,0,40,634,5738.0,8,1,San Diego,3,electric stove,250,400,2,Twitter-ads,2022-10-04 23:58:00,True,2022-10-05 00:07:00,0,2022-10-05 00:03:00,True,Arrived Late,21.0,2022,10,4
2022-10-05 05:41:00,1934,Shannon Green,0,27,741,7565.0,3,16,Lucknow,4,plush toy,12,20,6,Billboard-QR code,2022-10-05 06:04:00,True,2022-10-05 06:14:00,2,2022-10-05 06:07:00,False,Unknown,26.0,2022,10,5
2022-10-07 08:40:00,1313,Meghan Brown,0,54,700,3389.0,2,13,Yantai,2,t-shirt,15,25,3,E-mails,2022-10-07 09:01:00,True,2022-10-07 09:12:00,3,2022-10-07 09:06:00,False,Unknown,26.0,2022,10,7
2022-10-08 02:37:00,1182,Austin Whitehead MD,0,71,652,7642.0,0,9,Newcastle,0,autobiography,20,35,1,Google-ads,2022-10-08 02:46:00,True,2022-10-08 02:58:00,1,2022-10-08 02:49:00,False,Unknown,12.0,2022,10,8
2022-10-09 02:01:00,1093,Lori Miller,0,66,769,4310.0,3,16,Kanpur,4,puzzle,15,25,4,Google-ads,2022-10-09 02:07:00,True,2022-10-09 02:19:00,1,2022-10-09 02:10:00,False,Unknown,9.0,2022,10,9
2022-10-09 10:31:00,1559,Christopher Bryan,1,32,769,3393.0,6,0,Granada,1,table fan,30,50,6,Twitter-ads,2022-10-09 10:37:00,False,,4,2022-10-09 10:46:00,Unknown,Unknown,15.0,2022,10,9
2022-10-10 03:53:00,2037,Jason Oneal,1,18,657,5920.0,1,11,Montreal,3,toaster,40,60,4,Facebook-ads,2022-10-10 04:07:00,True,2022-10-10 04:22:00,0,2022-10-10 04:09:00,False,Unknown,16.0,2022,10,10
2022-10-10 12:28:00,1594,Keith Sanchez,1,69,768,4007.0,2,4,Guangzhou,1,table fan,30,50,4,Instagram-ads,2022-10-10 12:35:00,True,2022-10-10 12:46:00,3,2022-10-10 12:38:00,False,Unknown,10.0,2022,10,10
2022-10-12 10:46:00,1541,Melissa Anderson,0,60,669,3335.0,2,4,Guangzhou,4,plush toy,12,20,6,Instagram-ads,2022-10-12 10:52:00,True,2022-10-12 11:03:00,2,2022-10-12 10:56:00,True,Arrived Damaged,10.0,2022,10,12
2022-10-13 01:55:00,2197,Mr. Matthew Perez MD,0,35,613,4948.0,1,10,Toronto,0,autobiography,20,35,3,Google-ads,2022-10-13 02:01:00,False,,4,2022-10-13 02:03:00,Unknown,Unknown,8.0,2022,10,13
2022-10-15 02:30:00,1446,Kimberly Hall,0,42,712,7377.0,2,13,Qingdao,0,textbook,30,50,6,Facebook-ads,2022-10-15 02:36:00,True,2022-10-15 02:41:00,2,2022-10-15 02:39:00,False,Unknown,9.0,2022,10,15
2022-10-15 09:19:00,1763,Jeanette Patterson,0,69,655,3542.0,1,11,Laval,4,board game,20,35,2,Facebook-ads,2022-10-15 09:31:00,True,2022-10-15 09:38:00,3,2022-10-15 09:35:00,False,Unknown,16.0,2022,10,15
2022-10-17 13:48:00,1798,Joshua Michael,1,20,752,5173.0,2,13,Qingdao,4,board game,20,35,1,Billboard-QR code,2022-10-17 14:06:00,True,2022-10-17 14:20:00,0,2022-10-17 14:08:00,False,Unknown,20.0,2022,10,17
2022-10-18 07:07:00,1838,Joshua Benitez,0,51,670,4510.0,4,7,Milan,4,action figure,8,15,3,Twitter-ads,2022-10-18 07:33:00,True,2022-10-18 07:42:00,0,2022-10-18 07:37:00,False,Unknown,30.0,2022,10,18
2022-10-19 22:16:00,1111,Pamela Johnson,1,44,763,3286.8,6,2,Tarragona,1,television,1000,1500,4,Facebook-ads,2022-10-19 22:31:00,False,,4,2022-10-19 22:50:00,Unknown,Unknown,34.0,2022,10,19
2022-10-20 03:51:00,1006,Annette Atkins,0,36,660,5350.0,3,8,Nagpur,0,novel,10,18,3,Twitter-ads,2022-10-20 04:05:00,True,2022-10-20 04:11:00,2,2022-10-20 04:09:00,False,Unknown,18.0,2022,10,20
2022-10-21 18:44:00,1594,Keith Sanchez,1,69,768,4007.0,2,4,Guangzhou,4,action figure,8,15,3,Instagram-ads,2022-10-21 19:08:00,True,2022-10-21 19:22:00,1,2022-10-21 19:10:00,False,Unknown,26.0,2022,10,21
2022-10-22 05:15:00,2006,Keith Williams,0,68,616,4239.0,1,11,Montreal,4,plush toy,12,20,3,Google-ads,2022-10-22 05:43:00,True,2022-10-22 05:49:00,2,2022-10-22 05:46:00,False,Unknown,31.0,2022,10,22
2022-10-22 11:05:00,1403,Brian Hardy,1,22,651,6263.0,0,17,Ballarat,2,t-shirt,15,25,6,E-mails,2022-10-22 11:33:00,True,2022-10-22 11:38:00,0,2022-10-22 11:36:00,True,Poor Quality,31.0,2022,10,22
2022-10-22 20:06:00,1142,Beth Brown,1,65,620,4842.0,7,3,Birmingham,0,autobiography,20,35,2,Facebook-ads,2022-10-22 20:35:00,True,2022-10-22 20:40:00,2,2022-10-22 20:40:00,False,Unknown,34.0,2022,10,22
2022-10-22 21:30:00,1703,Jeremy Walter,0,23,701,6395.0,6,0,Malaga,1,television,1000,1500,3,Google-ads,2022-10-22 21:57:00,False,,4,2022-10-22 21:36:00,Unknown,Unknown,6.0,2022,10,22
2022-10-23 13:37:00,1978,Lisa Ross,0,18,730,4842.0,7,12,Edinburgh,3,mixer grinder,60,90,2,Facebook-ads,2022-10-23 14:06:00,True,2022-10-23 14:12:00,0,2022-10-23 14:10:00,False,Unknown,33.0,2022,10,23
2022-10-25 05:03:00,2095,Dwayne Young,0,55,718,5527.0,4,7,Brescia,4,action figure,8,15,5,Google-ads,2022-10-25 05:23:00,True,2022-10-25 05:34:00,1,2022-10-25 05:26:00,True,Arrived Late,23.0,2022,10,25
2022-10-25 14:48:00,1965,Jacob Burch,0,20,628,7171.0,1,11,Montreal,0,textbook,30,50,5,Twitter-ads,2022-10-25 15:16:00,False,,4,2022-10-25 15:16:00,Unknown,Unknown,28.0,2022,10,25
2022-10-25 15:37:00,1316,Johnathan Spencer,0,30,677,7599.0,6,2,Girona,0,autobiography,20,35,2,Billboard-QR code,2022-10-25 16:01:00,True,2022-10-25 16:13:00,0,2022-10-25 16:06:00,False,Unknown,29.0,2022,10,25
2022-10-25 16:31:00,1909,Jennifer Scott,1,41,769,3316.0,1,10,Toronto,1,television,1000,1500,2,Facebook-ads,2022-10-25 16:37:00,True,2022-10-25 16:52:00,3,2022-10-25 16:41:00,False,Unknown,10.0,2022,10,25
2022-10-25 21:59:00,1230,Henry Nguyen,0,50,636,3559.0,0,17,Geelong,1,table fan,30,50,4,E-mails,2022-10-25 22:26:00,False,,4,2022-10-25 22:19:00,Unknown,Unknown,20.0,2022,10,25
2022-10-26 02:07:00,1735,Tracie Small,0,43,656,4662.0,5,15,Tokyo,2,dress,50,80,3,Facebook-ads,2022-10-26 02:19:00,True,2022-10-26 02:25:00,2,2022-10-26 02:24:00,False,Unknown,17.0,2022,10,26
2022-10-28 12:12:00,1398,Pamela King,1,30,620,3307.0,0,9,Wollongong,1,table fan,30,50,5,Facebook-ads,2022-10-28 12:41:00,True,2022-10-28 12:52:00,1,2022-10-28 12:45:00,True,Arrived Damaged,33.0,2022,10,28
2022-10-30 03:42:00,2065,Sarah Forbes,1,35,753,3286.8,1,11,Montreal,3,toaster,40,60,3,E-mails,2022-10-30 04:07:00,True,2022-10-30 04:18:00,3,2022-10-30 04:12:00,False,Unknown,30.0,2022,10,30
2022-10-30 23:56:00,1280,Danielle Smith,1,65,738,4740.0,1,10,Ottawa,4,action figure,8,15,6,E-mails,2022-10-31 00:11:00,True,2022-10-31 00:21:00,1,2022-10-31 00:13:00,False,Unknown,17.0,2022,10,30
2022-10-31 17:00:00,2108,Jeremy Parker,0,67,685,7752.05,4,7,Bergamo,1,television,1000,1500,6,Google-ads,2022-10-31 17:20:00,True,2022-10-31 17:32:00,0,2022-10-31 17:23:00,False,Unknown,23.0,2022,10,31
2022-11-01 11:02:00,1456,Kaitlyn Stevens,1,21,724,4730.0,7,12,Edinburgh,0,magazine,5,8,1,Billboard-QR code,2022-11-01 11:13:00,True,2022-11-01 11:25:00,1,2022-11-01 11:17:00,False,Unknown,15.0,2022,11,1
2022-11-01 17:40:00,1054,Logan Green,1,25,739,3286.8,0,9,Newcastle,3,toaster,40,60,2,Twitter-ads,2022-11-01 18:05:00,True,2022-11-01 18:11:00,0,2022-11-01 18:10:00,False,Unknown,30.0,2022,11,1
2022-11-02 09:57:00,2064,Amber Johnson DVM,1,51,754,5069.0,4,6,Frosinone,3,mixer grinder,60,90,2,Facebook-ads,2022-11-02 10:27:00,True,2022-11-02 10:38:00,2,2022-11-02 10:30:00,False,Unknown,33.0,2022,11,2
2022-11-02 22:45:00,2111,Sherry Garza,1,34,686,6178.0,1,11,Quebec City,3,toaster,40,60,1,Instagram-ads,2022-11-02 23:15:00,True,2022-11-02 23:23:00,0,2022-11-02 23:19:00,False,Unknown,34.0,2022,11,2
2022-11-03 13:58:00,1760,Taylor Pratt,0,45,724,5125.0,0,9,Wollongong,0,magazine,5,8,6,Facebook-ads,2022-11-03 14:08:00,True,2022-11-03 14:19:00,2,2022-11-03 14:13:00,False,Unknown,15.0,2022,11,3
2022-11-04 11:13:00,2159,Thomas Gordon,0,54,633,6125.0,3,8,Mumbai,2,jeans,40,70,4,E-mails,2022-11-04 11:41:00,True,2022-11-04 11:46:00,2,2022-11-04 11:43:00,False,Unknown,30.0,2022,11,4
2022-11-04 12:32:00,2169,William Bright,0,72,769,3800.0,4,7,Brescia,1,laptop,800,1200,6,E-mails,2022-11-04 12:41:00,True,2022-11-04 12:49:00,1,2022-11-04 12:45:00,False,Unknown,13.0,2022,11,4
2022-11-05 02:01:00,2162,Christopher Brown,1,71,614,4179.0,2,13,Jinan,2,dress,50,80,6,Facebook-ads,2022-11-05 02:10:00,False,,4,2022-11-05 02:13:00,Unknown,Unknown,12.0,2022,11,5
2022-11-07 22:13:00,1110,Mason Moreno,0,62,642,4230.0,0,9,Wollongong,4,board game,20,35,5,Twitter-ads,2022-11-07 22:23:00,True,2022-11-07 22:32:00,0,2022-11-07 22:28:00,False,Unknown,15.0,2022,11,7
2022-11-08 01:54:00,1425,Jennifer Osborne,1,52,668,5625.0,3,16,Ghaziabad,2,dress,50,80,2,Google-ads,2022-11-08 02:00:00,False,,4,2022-11-08 02:23:00,Unknown,Unknown,29.0,2022,11,8
2022-11-08 04:04:00,1988,Christine Scott,1,49,748,3286.8,4,6,Frosinone,1,table fan,30,50,4,Twitter-ads,2022-11-08 04:22:00,True,2022-11-08 04:30:00,2,2022-11-08 04:24:00,False,Unknown,20.0,2022,11,8
2022-11-08 16:11:00,2038,Stephanie Walker,1,58,741,3790.0,4,7,Brescia,4,action figure,8,15,1,Billboard-QR code,2022-11-08 16:32:00,True,2022-11-08 16:46:00,1,2022-11-08 16:34:00,False,Unknown,23.0,2022,11,8
2022-11-09 15:15:00,2129,Cassidy Shaffer,0,55,755,3990.0,3,8,Mumbai,1,laptop,800,1200,4,Billboard-QR code,2022-11-09 15:41:00,True,2022-11-09 15:47:00,1,2022-11-09 15:44:00,False,Unknown,29.0,2022,11,9
2022-11-10 03:32:00,1491,Susan Perry,0,19,769,7752.05,6,2,Girona,3,mixer grinder,60,90,3,Facebook-ads,2022-11-10 03:41:00,True,2022-11-10 03:49:00,3,2022-11-10 03:46:00,False,Unknown,14.0,2022,11,10
2022-11-10 19:35:00,1073,Kathryn Brown,1,23,651,5262.0,4,7,Bergamo,0,novel,10,18,1,Google-ads,2022-11-10 19:59:00,False,,4,2022-11-10 20:01:00,Unknown,Unknown,26.0,2022,11,10
2022-11-13 20:34:00,1895,Mrs. Sierra Lawson DDS,0,38,617,5258.0,5,5,Yokohama,1,television,1000,1500,5,E-mails,2022-11-13 21:00:00,True,2022-11-13 21:14:00,1,2022-11-13 21:02:00,False,Unknown,28.0,2022,11,13
2022-11-13 22:26:00,1008,Kristina Ramirez,0,45,627,7455.0,3,8,Mumbai,1,television,1000,1500,1,Facebook-ads,2022-11-13 22:47:00,True,2022-11-13 22:55:00,1,2022-11-13 22:51:00,False,Unknown,25.0,2022,11,13
2022-11-15 17:13:00,1974,Christopher Burch,0,35,611,3783.0,1,10,Toronto,2,dress,50,80,6,Billboard-QR code,2022-11-15 17:26:00,True,2022-11-15 17:32:00,1,2022-11-15 17:29:00,True,Poor Value,16.0,2022,11,15
2022-11-16 00:08:00,2112,Kimberly Evans,0,25,639,3858.0,3,16,Ghaziabad,4,puzzle,15,25,3,E-mails,2022-11-16 00:31:00,True,2022-11-16 00:39:00,3,2022-11-16 00:34:00,False,Unknown,26.0,2022,11,16
2022-11-16 20:48:00,1572,Phillip Warren,1,71,754,6991.0,3,8,Nagpur,2,shoes,60,100,6,Facebook-ads,2022-11-16 20:53:00,True,2022-11-16 20:58:00,2,2022-11-16 20:57:00,True,Poor Quality,9.0,2022,11,16
2022-11-19 11:03:00,1611,Bonnie Smith,0,36,754,7513.0,8,1,San Jose,2,jeans,40,70,5,Google-ads,2022-11-19 11:21:00,False,,4,2022-11-19 11:10:00,Unknown,Unknown,7.0,2022,11,19
2022-11-21 12:35:00,2028,Vanessa Short,0,59,699,5557.0,7,12,Glasgow,4,action figure,8,15,4,Instagram-ads,2022-11-21 13:00:00,True,2022-11-21 13:13:00,1,2022-11-21 13:04:00,False,Unknown,29.0,2022,11,21
2022-11-22 04:48:00,2007,Katie Simmons,0,44,694,4336.0,1,10,Mississauga,4,action figure,8,15,5,Instagram-ads,2022-11-22 05:18:00,True,2022-11-22 05:33:00,0,2022-11-22 05:22:00,False,Unknown,34.0,2022,11,22
2022-11-26 07:13:00,2071,Matthew Humphrey,0,22,693,4142.0,5,5,Yokohama,2,dress,50,80,3,Twitter-ads,2022-11-26 07:32:00,True,2022-11-26 07:38:00,1,2022-11-26 07:34:00,True,Arrived Damaged,21.0,2022,11,26
2022-11-26 10:37:00,2126,David Foley,0,18,706,7740.0,7,3,Birmingham,4,plush toy,12,20,3,E-mails,2022-11-26 11:07:00,True,2022-11-26 11:18:00,2,2022-11-26 11:10:00,False,Unknown,33.0,2022,11,26
2022-11-26 14:26:00,2143,Brittney Peterson,1,55,664,7700.0,0,9,Sydney,4,plush toy,12,20,6,Instagram-ads,2022-11-26 14:40:00,False,,4,2022-11-26 14:46:00,Unknown,Unknown,20.0,2022,11,26
2022-11-27 13:28:00,1947,Jennifer Weaver,0,21,723,7159.0,7,3,Manchester,1,hair dryer,25,40,3,Google-ads,2022-11-27 13:34:00,True,2022-11-27 13:42:00,1,2022-11-27 13:38:00,True,Arrived Damaged,10.0,2022,11,27
2022-11-28 03:21:00,2152,Joseph Coleman,1,24,741,3974.0,1,11,Laval,4,plush toy,12,20,4,Facebook-ads,2022-11-28 03:51:00,True,2022-11-28 03:58:00,1,2022-11-28 03:55:00,False,Unknown,34.0,2022,11,28
